Time,Total energy,Position,Velocity
10183,0.9999995,-0.2607229,-1.365301
10184,0.9999995,-0.2620880,-1.364778
10185,0.9999995,-0.2634525,-1.364252
10186,0.9999995,-0.2648165,-1.363724
10187,0.9999995,-0.2661799,-1.363193
10188,0.9999995,-0.2675429,-1.362659
10189,0.9999995,-0.2689053,-1.362123
10190,0.9999995,-0.2702671,-1.361584
10191,0.9999995,-0.2716284,-1.361042
10192,0.9999995,-0.2729892,-1.360497
10193,0.9999995,-0.2743494,-1.359950
10194,0.9999995,-0.2757091,-1.359400
10195,0.9999995,-0.2770682,-1.358847
10196,0.9999995,-0.2784268,-1.358292
10197,0.9999995,-0.2797848,-1.357733
10198,0.9999995,-0.2811423,-1.357172
10199,0.9999995,-0.2824992,-1.356609
10200,0.9999995,-0.2838555,-1.356042
10201,0.9999995,-0.2852112,-1.355473
10202,0.9999995,-0.2865664,-1.354902
10203,0.9999995,-0.2879210,-1.354327
10204,0.9999995,-0.2892751,-1.353750
10205,0.9999995,-0.2906285,-1.353170
10206,0.9999995,-0.2919814,-1.352587
10207,0.9999995,-0.2933337,-1.352002
10208,0.9999995,-0.2946854,-1.351414
10209,0.9999995,-0.2960365,-1.350823
10210,0.9999995,-0.2973871,-1.350230
10211,0.9999995,-0.2987370,-1.349634
10212,0.9999995,-0.3000863,-1.349035
10213,0.9999995,-0.3014351,-1.348433
10214,0.9999995,-0.3027832,-1.347829
10215,0.9999995,-0.3041307,-1.347222
10216,0.9999995,-0.3054776,-1.346613
10217,0.9999995,-0.3068240,-1.346000
10218,0.9999995,-0.3081696,-1.345385
10219,0.9999995,-0.3095147,-1.344768
10220,0.9999995,-0.3108592,-1.344147
10221,0.9999995,-0.3122030,-1.343524
10222,0.9999995,-0.3135462,-1.342899
10223,0.9999995,-0.3148888,-1.342270
10224,0.9999996,-0.3162308,-1.341639
10225,0.9999996,-0.3175721,-1.341005
10226,0.9999996,-0.3189128,-1.340369
10227,0.9999996,-0.3202528,-1.339730
10228,0.9999996,-0.3215922,-1.339088
10229,0.9999996,-0.3229310,-1.338443
10230,0.9999996,-0.3242691,-1.337796
10231,0.9999996,-0.3256066,-1.337146
10232,0.9999996,-0.3269434,-1.336494
10233,0.9999996,-0.3282796,-1.335838
10234,0.9999996,-0.3296151,-1.335180
10235,0.9999996,-0.3309500,-1.334520
10236,0.9999996,-0.3322841,-1.333857
10237,0.9999996,-0.3336177,-1.333191
10238,0.9999996,-0.3349505,-1.332522
10239,0.9999996,-0.3362827,-1.331851
10240,0.9999996,-0.3376142,-1.331177
10241,0.9999996,-0.3389451,-1.330501
10242,0.9999996,-0.3402752,-1.329821
10243,0.9999996,-0.3416047,-1.329139
10244,0.9999996,-0.3429335,-1.328455
10245,0.9999996,-0.3442616,-1.327768
10246,0.9999996,-0.3455890,-1.327078
10247,0.9999996,-0.3469158,-1.326385
10248,0.9999996,-0.3482418,-1.325690
10249,0.9999996,-0.3495672,-1.324992
10250,0.9999996,-0.3508918,-1.324292
10251,0.9999996,-0.3522157,-1.323589
10252,0.9999996,-0.3535390,-1.322883
10253,0.9999996,-0.3548615,-1.322175
10254,0.9999996,-0.3561833,-1.321464
10255,0.9999996,-0.3575044,-1.320750
10256,0.9999996,-0.3588248,-1.320034
10257,0.9999996,-0.3601445,-1.319315
10258,0.9999996,-0.3614634,-1.318593
10259,0.9999996,-0.3627817,-1.317869
10260,0.9999996,-0.3640992,-1.317142
10261,0.9999996,-0.3654160,-1.316412
10262,0.9999996,-0.3667320,-1.315680
10263,0.9999996,-0.3680473,-1.314945
10264,0.9999996,-0.3693619,-1.314208
10265,0.9999996,-0.3706757,-1.313468
10266,0.9999996,-0.3719888,-1.312725
10267,0.9999996,-0.3733012,-1.311980
10268,0.9999996,-0.3746128,-1.311232
10269,0.9999996,-0.3759237,-1.310482
10270,0.9999996,-0.3772338,-1.309728
10271,0.9999996,-0.3785431,-1.308973
10272,0.9999996,-0.3798517,-1.308214
10273,0.9999996,-0.3811595,-1.307453
10274,0.9999996,-0.3824666,-1.306690
10275,0.9999996,-0.3837729,-1.305923
10276,0.9999996,-0.3850785,-1.305155
10277,0.9999996,-0.3863832,-1.304383
10278,0.9999996,-0.3876872,-1.303609
10279,0.9999996,-0.3889904,-1.302832
10280,0.9999996,-0.3902929,-1.302053
10281,0.9999996,-0.3915946,-1.301271
10282,0.9999996,-0.3928954,-1.300487
10283,0.9999996,-0.3941955,-1.299700
10284,0.9999996,-0.3954948,-1.298910
10285,0.9999996,-0.3967933,-1.298118
10286,0.9999996,-0.3980911,-1.297323
10287,0.9999996,-0.3993880,-1.296525
10288,0.9999996,-0.4006841,-1.295725
10289,0.9999996,-0.4019794,-1.294922
10290,0.9999996,-0.4032740,-1.294117
10291,0.9999996,-0.4045677,-1.293309
10292,0.9999996,-0.4058606,-1.292499
10293,0.9999996,-0.4071527,-1.291686
10294,0.9999996,-0.4084440,-1.290870
10295,0.9999996,-0.4097344,-1.290052
10296,0.9999996,-0.4110241,-1.289231
10297,0.9999996,-0.4123129,-1.288408
10298,0.9999996,-0.4136009,-1.287582
10299,0.9999996,-0.4148880,-1.286754
10300,0.9999996,-0.4161744,-1.285923
10301,0.9999996,-0.4174599,-1.285089
10302,0.9999996,-0.4187446,-1.284253
10303,0.9999996,-0.4200284,-1.283414
10304,0.9999996,-0.4213114,-1.282573
10305,0.9999996,-0.4225935,-1.281729
10306,0.9999996,-0.4238748,-1.280882
10307,0.9999996,-0.4251553,-1.280033
10308,0.9999996,-0.4264349,-1.279182
10309,0.9999996,-0.4277137,-1.278328
10310,0.9999996,-0.4289916,-1.277471
10311,0.9999996,-0.4302686,-1.276612
10312,0.9999996,-0.4315448,-1.275750
10313,0.9999996,-0.4328201,-1.274885
10314,0.9999996,-0.4340946,-1.274018
10315,0.9999996,-0.4353681,-1.273149
10316,0.9999996,-0.4366409,-1.272277
10317,0.9999996,-0.4379127,-1.271402
10318,0.9999996,-0.4391837,-1.270525
10319,0.9999996,-0.4404537,-1.269646
10320,0.9999996,-0.4417230,-1.268764
10321,0.9999996,-0.4429913,-1.267879
10322,0.9999996,-0.4442587,-1.266992
10323,0.9999996,-0.4455253,-1.266102
10324,0.9999996,-0.4467909,-1.265209
10325,0.9999996,-0.4480557,-1.264315
10326,0.9999996,-0.4493195,-1.263417
10327,0.9999996,-0.4505825,-1.262517
10328,0.9999996,-0.4518446,-1.261615
10329,0.9999996,-0.4531057,-1.260710
10330,0.9999996,-0.4543660,-1.259802
10331,0.9999996,-0.4556253,-1.258892
10332,0.9999996,-0.4568838,-1.257980
10333,0.9999996,-0.4581413,-1.257065
10334,0.9999996,-0.4593979,-1.256147
10335,0.9999996,-0.4606536,-1.255227
10336,0.9999996,-0.4619084,-1.254305
10337,0.9999996,-0.4631622,-1.253380
10338,0.9999996,-0.4644151,-1.252452
10339,0.9999996,-0.4656671,-1.251522
10340,0.9999996,-0.4669182,-1.250589
10341,0.9999996,-0.4681683,-1.249654
10342,0.9999996,-0.4694175,-1.248717
10343,0.9999996,-0.4706657,-1.247777
10344,0.9999996,-0.4719130,-1.246834
10345,0.9999996,-0.4731594,-1.245889
10346,0.9999996,-0.4744048,-1.244942
10347,0.9999996,-0.4756493,-1.243991
10348,0.9999996,-0.4768928,-1.243039
10349,0.9999996,-0.4781354,-1.242084
10350,0.9999996,-0.4793770,-1.241126
10351,0.9999996,-0.4806176,-1.240166
10352,0.9999996,-0.4818573,-1.239204
10353,0.9999996,-0.4830960,-1.238239
10354,0.9999996,-0.4843338,-1.237272
10355,0.9999996,-0.4855706,-1.236302
10356,0.9999996,-0.4868064,-1.235329
10357,0.9999996,-0.4880412,-1.234354
10358,0.9999996,-0.4892751,-1.233377
10359,0.9999996,-0.4905080,-1.232397
10360,0.9999996,-0.4917399,-1.231415
10361,0.9999996,-0.4929708,-1.230430
10362,0.9999996,-0.4942007,-1.229443
10363,0.9999996,-0.4954297,-1.228454
10364,0.9999996,-0.4966576,-1.227461
10365,0.9999996,-0.4978846,-1.226467
10366,0.9999996,-0.4991106,-1.225470
10367,0.9999996,-0.5003356,-1.224470
10368,0.9999996,-0.5015595,-1.223469
10369,0.9999996,-0.5027825,-1.222464
10370,0.9999996,-0.5040045,-1.221457
10371,0.9999996,-0.5052254,-1.220448
10372,0.9999996,-0.5064453,-1.219437
10373,0.9999996,-0.5076643,-1.218422
10374,0.9999996,-0.5088822,-1.217406
10375,0.9999996,-0.5100991,-1.216387
10376,0.9999996,-0.5113150,-1.215365
10377,0.9999996,-0.5125298,-1.214342
10378,0.9999996,-0.5137436,-1.213315
10379,0.9999996,-0.5149565,-1.212287
10380,0.9999996,-0.5161682,-1.211256
10381,0.9999996,-0.5173790,-1.210222
10382,0.9999996,-0.5185887,-1.209186
10383,0.9999996,-0.5197973,-1.208148
10384,0.9999996,-0.5210050,-1.207107
10385,0.9999996,-0.5222115,-1.206064
10386,0.9999996,-0.5234171,-1.205018
10387,0.9999996,-0.5246216,-1.203970
10388,0.9999996,-0.5258250,-1.202920
10389,0.9999996,-0.5270274,-1.201867
10390,0.9999996,-0.5282288,-1.200811
10391,0.9999996,-0.5294290,-1.199754
10392,0.9999996,-0.5306283,-1.198694
10393,0.9999996,-0.5318264,-1.197631
10394,0.9999996,-0.5330235,-1.196566
10395,0.9999996,-0.5342196,-1.195499
10396,0.9999996,-0.5354145,-1.194430
10397,0.9999996,-0.5366084,-1.193357
10398,0.9999996,-0.5378012,-1.192283
10399,0.9999996,-0.5389930,-1.191206
10400,0.9999996,-0.5401837,-1.190127
10401,0.9999996,-0.5413732,-1.189046
10402,0.9999996,-0.5425617,-1.187962
10403,0.9999996,-0.5437492,-1.186875
10404,0.9999996,-0.5449355,-1.185787
10405,0.9999996,-0.5461207,-1.184696
10406,0.9999996,-0.5473049,-1.183602
10407,0.9999997,-0.5484879,-1.182506
10408,0.9999997,-0.5496699,-1.181408
10409,0.9999997,-0.5508508,-1.180308
10410,0.9999997,-0.5520305,-1.179205
10411,0.9999997,-0.5532092,-1.178100
10412,0.9999997,-0.5543867,-1.176992
10413,0.9999997,-0.5555632,-1.175882
10414,0.9999997,-0.5567385,-1.174770
10415,0.9999997,-0.5579127,-1.173655
10416,0.9999997,-0.5590858,-1.172538
10417,0.9999997,-0.5602578,-1.171419
10418,0.9999997,-0.5614286,-1.170297
10419,0.9999997,-0.5625984,-1.169173
10420,0.9999997,-0.5637670,-1.168047
10421,0.9999997,-0.5649345,-1.166918
10422,0.9999997,-0.5661008,-1.165787
10423,0.9999997,-0.5672660,-1.164654
10424,0.9999997,-0.5684301,-1.163518
10425,0.9999997,-0.5695931,-1.162380
10426,0.9999997,-0.5707549,-1.161239
10427,0.9999997,-0.5719155,-1.160097
10428,0.9999997,-0.5730751,-1.158952
10429,0.9999997,-0.5742335,-1.157804
10430,0.9999997,-0.5753907,-1.156655
10431,0.9999997,-0.5765468,-1.155503
10432,0.9999997,-0.5777017,-1.154349
10433,0.9999997,-0.5788555,-1.153192
10434,0.9999997,-0.5800081,-1.152033
10435,0.9999997,-0.5811595,-1.150872
10436,0.9999997,-0.5823098,-1.149709
10437,0.9999997,-0.5834589,-1.148543
10438,0.9999997,-0.5846069,-1.147375
10439,0.9999997,-0.5857537,-1.146204
10440,0.9999997,-0.5868993,-1.145032
10441,0.9999997,-0.5880438,-1.143857
10442,0.9999997,-0.5891870,-1.142680
10443,0.9999997,-0.5903291,-1.141500
10444,0.9999997,-0.5914700,-1.140318
10445,0.9999997,-0.5926098,-1.139134
10446,0.9999997,-0.5937483,-1.137948
10447,0.9999997,-0.5948856,-1.136759
10448,0.9999997,-0.5960218,-1.135568
10449,0.9999997,-0.5971568,-1.134375
10450,0.9999997,-0.5982906,-1.133180
10451,0.9999997,-0.5994231,-1.131982
10452,0.9999997,-0.6005545,-1.130782
10453,0.9999997,-0.6016847,-1.129580
10454,0.9999997,-0.6028137,-1.128375
10455,0.9999997,-0.6039415,-1.127168
10456,0.9999997,-0.6050680,-1.125959
10457,0.9999997,-0.6061934,-1.124748
10458,0.9999997,-0.6073175,-1.123535
10459,0.9999997,-0.6084404,-1.122319
10460,0.9999997,-0.6095622,-1.121101
10461,0.9999997,-0.6106826,-1.119881
10462,0.9999997,-0.6118019,-1.118658
10463,0.9999997,-0.6129200,-1.117433
10464,0.9999997,-0.6140368,-1.116207
10465,0.9999997,-0.6151524,-1.114977
10466,0.9999997,-0.6162667,-1.113746
10467,0.9999997,-0.6173799,-1.112512
10468,0.9999997,-0.6184918,-1.111276
10469,0.9999997,-0.6196024,-1.110038
10470,0.9999997,-0.6207118,-1.108798
10471,0.9999997,-0.6218200,-1.107555
10472,0.9999997,-0.6229270,-1.106311
10473,0.9999997,-0.6240326,-1.105064
10474,0.9999997,-0.6251371,-1.103815
10475,0.9999997,-0.6262403,-1.102563
10476,0.9999997,-0.6273422,-1.101310
10477,0.9999997,-0.6284429,-1.100054
10478,0.9999997,-0.6295423,-1.098796
10479,0.9999997,-0.6306405,-1.097536
10480,0.9999997,-0.6317374,-1.096273
10481,0.9999997,-0.6328330,-1.095009
10482,0.9999997,-0.6339274,-1.093742
10483,0.9999997,-0.6350205,-1.092473
10484,0.9999997,-0.6361123,-1.091202
10485,0.9999997,-0.6372029,-1.089929
10486,0.9999997,-0.6382922,-1.088653
10487,0.9999997,-0.6393802,-1.087375
10488,0.9999997,-0.6404670,-1.086096
10489,0.9999997,-0.6415524,-1.084814
10490,0.9999997,-0.6426366,-1.083529
10491,0.9999997,-0.6437195,-1.082243
10492,0.9999997,-0.6448011,-1.080954
10493,0.9999997,-0.6458814,-1.079664
10494,0.9999997,-0.6469604,-1.078371
10495,0.9999997,-0.6480381,-1.077076
10496,0.9999997,-0.6491145,-1.075779
10497,0.9999997,-0.6501897,-1.074479
10498,0.9999997,-0.6512635,-1.073178
10499,0.9999997,-0.6523360,-1.071874
10500,0.9999997,-0.6534073,-1.070569
10501,0.9999997,-0.6544772,-1.069261
10502,0.9999997,-0.6555458,-1.067951
10503,0.9999997,-0.6566131,-1.066639
10504,0.9999997,-0.6576791,-1.065324
10505,0.9999997,-0.6587437,-1.064008
10506,0.9999997,-0.6598071,-1.062689
10507,0.9999997,-0.6608691,-1.061369
10508,0.9999997,-0.6619298,-1.060046
10509,0.9999997,-0.6629892,-1.058721
10510,0.9999997,-0.6640472,-1.057394
10511,0.9999997,-0.6651040,-1.056065
10512,0.9999997,-0.6661594,-1.054734
10513,0.9999997,-0.6672134,-1.053400
10514,0.9999997,-0.6682662,-1.052065
10515,0.9999997,-0.6693176,-1.050727
10516,0.9999997,-0.6703676,-1.049387
10517,0.9999997,-0.6714164,-1.048046
10518,0.9999997,-0.6724637,-1.046702
10519,0.9999997,-0.6735098,-1.045356
10520,0.9999997,-0.6745544,-1.044008
10521,0.9999997,-0.6755978,-1.042658
10522,0.9999997,-0.6766398,-1.041305
10523,0.9999997,-0.6776804,-1.039951
10524,0.9999997,-0.6787197,-1.038595
10525,0.9999997,-0.6797576,-1.037236
10526,0.9999997,-0.6807941,-1.035876
10527,0.9999997,-0.6818293,-1.034513
10528,0.9999997,-0.6828632,-1.033148
10529,0.9999997,-0.6838956,-1.031781
10530,0.9999997,-0.6849267,-1.030413
10531,0.9999997,-0.6859564,-1.029042
10532,0.9999997,-0.6869848,-1.027669
10533,0.9999997,-0.6880118,-1.026294
10534,0.9999997,-0.6890374,-1.024917
10535,0.9999997,-0.6900616,-1.023538
10536,0.9999997,-0.6910845,-1.022157
10537,0.9999997,-0.6921059,-1.020773
10538,0.9999997,-0.6931260,-1.019388
10539,0.9999997,-0.6941447,-1.018001
10540,0.9999997,-0.6951620,-1.016612
10541,0.9999997,-0.6961779,-1.015220
10542,0.9999997,-0.6971924,-1.013827
10543,0.9999997,-0.6982056,-1.012431
10544,0.9999997,-0.6992173,-1.011034
10545,0.9999997,-0.7002276,-1.009635
10546,0.9999997,-0.7012366,-1.008233
10547,0.9999997,-0.7022441,-1.006830
10548,0.9999997,-0.7032502,-1.005424
10549,0.9999997,-0.7042550,-1.004017
10550,0.9999997,-0.7052583,-1.002607
10551,0.9999997,-0.7062602,-1.001196
10552,0.9999998,-0.7072607,-0.9997821
10553,0.9999998,-0.7082597,-0.9983666
10554,0.9999998,-0.7092574,-0.9969490
10555,0.9999998,-0.7102536,-0.9955295
10556,0.9999998,-0.7112485,-0.9941080
10557,0.9999998,-0.7122419,-0.9926845
10558,0.9999998,-0.7132338,-0.9912591
10559,0.9999998,-0.7142244,-0.9898316
10560,0.9999998,-0.7152135,-0.9884022
10561,0.9999998,-0.7162012,-0.9869707
10562,0.9999998,-0.7171874,-0.9855374
10563,0.9999998,-0.7181723,-0.9841020
10564,0.9999998,-0.7191556,-0.9826647
10565,0.9999998,-0.7201376,-0.9812254
10566,0.9999998,-0.7211181,-0.9797841
10567,0.9999998,-0.7220971,-0.9783409
10568,0.9999998,-0.7230748,-0.9768957
10569,0.9999998,-0.7240509,-0.9754486
10570,0.9999998,-0.7250257,-0.9739995
10571,0.9999998,-0.7259989,-0.9725485
10572,0.9999998,-0.7269708,-0.9710955
10573,0.9999998,-0.7279411,-0.9696406
10574,0.9999998,-0.7289100,-0.9681838
10575,0.9999998,-0.7298775,-0.9667250
10576,0.9999998,-0.7308435,-0.9652643
10577,0.9999998,-0.7318080,-0.9638016
10578,0.9999998,-0.7327711,-0.9623370
10579,0.9999998,-0.7337327,-0.9608705
10580,0.9999998,-0.7346928,-0.9594021
10581,0.9999998,-0.7356515,-0.9579318
10582,0.9999998,-0.7366087,-0.9564595
10583,0.9999998,-0.7375644,-0.9549853
10584,0.9999998,-0.7385187,-0.9535092
10585,0.9999998,-0.7394714,-0.9520313
10586,0.9999998,-0.7404227,-0.9505514
10587,0.9999998,-0.7413725,-0.9490696
10588,0.9999998,-0.7423209,-0.9475859
10589,0.9999998,-0.7432677,-0.9461003
10590,0.9999998,-0.7442131,-0.9446128
10591,0.9999998,-0.7451569,-0.9431234
10592,0.9999998,-0.7460993,-0.9416322
10593,0.9999998,-0.7470402,-0.9401390
10594,0.9999998,-0.7479796,-0.9386440
10595,0.9999998,-0.7489175,-0.9371471
10596,0.9999998,-0.7498539,-0.9356484
10597,0.9999998,-0.7507888,-0.9341477
10598,0.9999998,-0.7517222,-0.9326452
10599,0.9999998,-0.7526541,-0.9311408
10600,0.9999998,-0.7535845,-0.9296346
10601,0.9999998,-0.7545134,-0.9281265
10602,0.9999998,-0.7554407,-0.9266165
10603,0.9999998,-0.7563666,-0.9251047
10604,0.9999998,-0.7572909,-0.9235911
10605,0.9999998,-0.7582138,-0.9220756
10606,0.9999998,-0.7591351,-0.9205582
10607,0.9999998,-0.7600549,-0.9190390
10608,0.9999998,-0.7609732,-0.9175180
10609,0.9999998,-0.7618899,-0.9159951
10610,0.9999998,-0.7628052,-0.9144704
10611,0.9999998,-0.7637189,-0.9129439
10612,0.9999998,-0.7646310,-0.9114156
10613,0.9999998,-0.7655417,-0.9098854
10614,0.9999998,-0.7664508,-0.9083534
10615,0.9999998,-0.7673584,-0.9068196
10616,0.9999998,-0.7682645,-0.9052840
10617,0.9999998,-0.7691690,-0.9037465
10618,0.9999998,-0.7700719,-0.9022073
10619,0.9999998,-0.7709734,-0.9006662
10620,0.9999998,-0.7718733,-0.8991234
10621,0.9999998,-0.7727716,-0.8975788
10622,0.9999998,-0.7736684,-0.8960323
10623,0.9999998,-0.7745637,-0.8944841
10624,0.9999998,-0.7754574,-0.8929341
10625,0.9999998,-0.7763496,-0.8913823
10626,0.9999998,-0.7772402,-0.8898287
10627,0.9999998,-0.7781292,-0.8882733
10628,0.9999998,-0.7790167,-0.8867161
10629,0.9999998,-0.7799026,-0.8851572
10630,0.9999998,-0.7807870,-0.8835965
10631,0.9999998,-0.7816698,-0.8820341
10632,0.9999998,-0.7825511,-0.8804699
10633,0.9999998,-0.7834308,-0.8789039
10634,0.9999998,-0.7843089,-0.8773361
10635,0.9999998,-0.7851855,-0.8757666
10636,0.9999998,-0.7860604,-0.8741954
10637,0.9999998,-0.7869338,-0.8726224
10638,0.9999998,-0.7878057,-0.8710477
10639,0.9999998,-0.7886759,-0.8694712
10640,0.9999998,-0.7895446,-0.8678930
10641,0.9999998,-0.7904117,-0.8663130
10642,0.9999998,-0.7912772,-0.8647313
10643,0.9999998,-0.7921412,-0.8631479
10644,0.9999998,-0.7930035,-0.8615628
10645,0.9999998,-0.7938643,-0.8599759
10646,0.9999998,-0.7947235,-0.8583873
10647,0.9999998,-0.7955811,-0.8567970
10648,0.9999998,-0.7964371,-0.8552050
10649,0.9999998,-0.7972915,-0.8536112
10650,0.9999998,-0.7981443,-0.8520158
10651,0.9999998,-0.7989955,-0.8504187
10652,0.9999998,-0.7998452,-0.8488198
10653,0.9999998,-0.8006932,-0.8472193
10654,0.9999998,-0.8015396,-0.8456171
10655,0.9999998,-0.8023844,-0.8440131
10656,0.9999998,-0.8032276,-0.8424075
10657,0.9999998,-0.8040692,-0.8408002
10658,0.9999998,-0.8049092,-0.8391913
10659,0.9999998,-0.8057476,-0.8375806
10660,0.9999998,-0.8065844,-0.8359683
10661,0.9999998,-0.8074195,-0.8343543
10662,0.9999998,-0.8082531,-0.8327386
10663,0.9999998,-0.8090850,-0.8311212
10664,0.9999998,-0.8099153,-0.8295022
10665,0.9999998,-0.8107440,-0.8278816
10666,0.9999998,-0.8115711,-0.8262593
10667,0.9999998,-0.8123965,-0.8246353
10668,0.9999998,-0.8132204,-0.8230097
10669,0.9999998,-0.8140426,-0.8213824
10670,0.9999998,-0.8148631,-0.8197535
10671,0.9999998,-0.8156821,-0.8181230
10672,0.9999998,-0.8164994,-0.8164908
10673,0.9999998,-0.8173150,-0.8148570
10674,0.9999998,-0.8181291,-0.8132215
10675,0.9999998,-0.8189415,-0.8115845
10676,0.9999998,-0.8197523,-0.8099458
10677,0.9999998,-0.8205614,-0.8083055
10678,0.9999998,-0.8213689,-0.8066635
10679,0.9999998,-0.8221747,-0.8050200
10680,0.9999998,-0.8229789,-0.8033748
10681,0.9999998,-0.8237815,-0.8017281
10682,0.9999998,-0.8245824,-0.8000797
10683,0.9999998,-0.8253816,-0.7984297
10684,0.9999998,-0.8261792,-0.7967782
10685,0.9999998,-0.8269752,-0.7951250
10686,0.9999998,-0.8277695,-0.7934703
10687,0.9999998,-0.8285621,-0.7918139
10688,0.9999998,-0.8293531,-0.7901560
10689,0.9999998,-0.8301424,-0.7884965
10690,0.9999998,-0.8309301,-0.7868355
10691,0.9999998,-0.8317161,-0.7851728
10692,0.9999998,-0.8325004,-0.7835086
10693,0.9999998,-0.8332831,-0.7818428
10694,0.9999998,-0.8340641,-0.7801755
10695,0.9999998,-0.8348435,-0.7785066
10696,0.9999998,-0.8356211,-0.7768361
10697,0.9999998,-0.8363971,-0.7751641
10698,0.9999999,-0.8371715,-0.7734905
10699,0.9999999,-0.8379441,-0.7718154
10700,0.9999999,-0.8387151,-0.7701387
10701,0.9999999,-0.8394844,-0.7684605
10702,0.9999999,-0.8402520,-0.7667808
10703,0.9999999,-0.8410180,-0.7650995
10704,0.9999999,-0.8417822,-0.7634167
10705,0.9999999,-0.8425448,-0.7617324
10706,0.9999999,-0.8433057,-0.7600466
10707,0.9999999,-0.8440649,-0.7583592
10708,0.9999999,-0.8448224,-0.7566703
10709,0.9999999,-0.8455782,-0.7549799
10710,0.9999999,-0.8463324,-0.7532880
10711,0.9999999,-0.8470848,-0.7515946
10712,0.9999999,-0.8478355,-0.7498996
10713,0.9999999,-0.8485846,-0.7482032
10714,0.9999999,-0.8493320,-0.7465053
10715,0.9999999,-0.8500776,-0.7448059
10716,0.9999999,-0.8508216,-0.7431050
10717,0.9999999,-0.8515638,-0.7414026
10718,0.9999999,-0.8523044,-0.7396987
10719,0.9999999,-0.8530432,-0.7379934
10720,0.9999999,-0.8537804,-0.7362866
10721,0.9999999,-0.8545158,-0.7345783
10722,0.9999999,-0.8552495,-0.7328685
10723,0.9999999,-0.8559815,-0.7311573
10724,0.9999999,-0.8567118,-0.7294446
10725,0.9999999,-0.8574404,-0.7277304
10726,0.9999999,-0.8581673,-0.7260148
10727,0.9999999,-0.8588924,-0.7242978
10728,0.9999999,-0.8596159,-0.7225793
10729,0.9999999,-0.8603376,-0.7208593
10730,0.9999999,-0.8610576,-0.7191379
10731,0.9999999,-0.8617759,-0.7174151
10732,0.9999999,-0.8624924,-0.7156908
10733,0.9999999,-0.8632073,-0.7139651
10734,0.9999999,-0.8639204,-0.7122380
10735,0.9999999,-0.8646317,-0.7105094
10736,0.9999999,-0.8653414,-0.7087795
10737,0.9999999,-0.8660493,-0.7070481
10738,0.9999999,-0.8667555,-0.7053153
10739,0.9999999,-0.8674599,-0.7035811
10740,0.9999999,-0.8681626,-0.7018454
10741,0.9999999,-0.8688636,-0.7001084
10742,0.9999999,-0.8695629,-0.6983700
10743,0.9999999,-0.8702604,-0.6966302
10744,0.9999999,-0.8709561,-0.6948889
10745,0.9999999,-0.8716501,-0.6931463
10746,0.9999999,-0.8723424,-0.6914023
10747,0.9999999,-0.8730329,-0.6896570
10748,0.9999999,-0.8737217,-0.6879102
10749,0.9999999,-0.8744088,-0.6861621
10750,0.9999999,-0.8750941,-0.6844126
10751,0.9999999,-0.8757776,-0.6826617
10752,0.9999999,-0.8764594,-0.6809095
10753,0.9999999,-0.8771394,-0.6791559
10754,0.9999999,-0.8778177,-0.6774009
10755,0.9999999,-0.8784942,-0.6756446
10756,0.9999999,-0.8791690,-0.6738869
10757,0.9999999,-0.8798420,-0.6721279
10758,0.9999999,-0.8805132,-0.6703676
10759,0.9999999,-0.8811827,-0.6686059
10760,0.9999999,-0.8818504,-0.6668428
10761,0.9999999,-0.8825164,-0.6650785
10762,0.9999999,-0.8831806,-0.6633128
10763,0.9999999,-0.8838430,-0.6615458
10764,0.9999999,-0.8845037,-0.6597774
10765,0.9999999,-0.8851626,-0.6580077
10766,0.9999999,-0.8858197,-0.6562368
10767,0.9999999,-0.8864751,-0.6544645
10768,0.9999999,-0.8871286,-0.6526909
10769,0.9999999,-0.8877804,-0.6509159
10770,0.9999999,-0.8884305,-0.6491397
